,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,BRI Towers Lt.9 Suite 902Jl . Asia Afrika 57-59,+62-31-5455376,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Bandung, West Java 40111",,
,,Storage Specialist - Gold,+62-22-4211071,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Informatika Teknologi, PT",SILVER Partner,Services Specialist - Gold,Jl. Abdul Muis No. 62Kel. Petojo Selatan Kec. Gambir,+62-31-5455376,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10160",,
,,Storage Specialist - Gold,62-21-3800902,,
,,Services Delivery Specialist - Gold,bintoro.yuwono@berca.co.id,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,Kompleks Riau Business Centre (RBC)Jl. Riau Blok F/28,+62-31-5455376,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Pekanbaru, Riau 28192",,
,,Storage Specialist - Gold,+62-81807017075,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Bercanet,SILVER Partner,Services Specialist - Gold,Jalan Tomang Raya 40 Tomang,+62-31-5455376,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10150",,
,,Storage Specialist - Gold,+62-21-568-1760,,
,,Services Delivery Specialist - Gold,bennyk@berca.co.id,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Computel,SILVER Partner,Services Specialist - Gold,M2M Lt. 3 No. 10AJl. Mangga Dua Raya Mangga Dua,+62-31-5455376,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10730",,
,,Storage Specialist - Gold,+62-21-6128588-9,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Indonesia,SILVER Partner,Services Specialist - Gold,Menara BRI Lt.9 Suite 902Jl.Asia Afrika 57-59,+62-31-5455376,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Bandung, West Java 40262",,
,,Storage Specialist - Gold,+62-22-4211071-73,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Hardayaperkasa,SILVER Partner,Services Specialist - Gold,Jl Imam BonjolGedung Dana Graha 2nd floor suite 206-8,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Batam, Riau 29432",,
,,Storage Specialist - Gold,+62-778-427912,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,Jl. Abdul Muis No. 62,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10160",,
,,Storage Specialist - Gold,+62 21 3800902,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,BRI Towers Lt.9 Suite 902Jl . Asia Afrika 57-59,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Bandung, West Java 40111",,
,,Storage Specialist - Gold,+62-22-4211071,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Informatika Teknologi, PT",SILVER Partner,Services Specialist - Gold,Jl. Abdul Muis No. 62Kel. Petojo Selatan Kec. Gambir,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10160",,
,,Storage Specialist - Gold,62-21-3800902,,
,,Services Delivery Specialist - Gold,bintoro.yuwono@berca.co.id,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,Kompleks Riau Business Centre (RBC)Jl. Riau Blok F/28,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Pekanbaru, Riau 28192",,
,,Storage Specialist - Gold,+62-81807017075,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Bercanet,SILVER Partner,Services Specialist - Gold,Jalan Tomang Raya 40 Tomang,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10150",,
,,Storage Specialist - Gold,+62-21-568-1760,,
,,Services Delivery Specialist - Gold,bennyk@berca.co.id,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Computel,SILVER Partner,Services Specialist - Gold,M2M Lt. 3 No. 10AJl. Mangga Dua Raya Mangga Dua,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10730",,
,,Storage Specialist - Gold,+62-21-6128588-9,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Indonesia,SILVER Partner,Services Specialist - Gold,Menara BRI Lt.9 Suite 902Jl.Asia Afrika 57-59,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Bandung, West Java 40262",,
,,Storage Specialist - Gold,+62-22-4211071-73,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Hardayaperkasa,SILVER Partner,Services Specialist - Gold,Jl Imam BonjolGedung Dana Graha 2nd floor suite 206-8,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Batam, Riau 29432",,
,,Storage Specialist - Gold,+62-778-427912,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,Jl. Abdul Muis No. 62,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10160",,
,,Storage Specialist - Gold,+62 21 3800902,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,BRI Towers Lt.9 Suite 902Jl . Asia Afrika 57-59,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Bandung, West Java 40111",,
,,Storage Specialist - Gold,+62-22-4211071,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Informatika Teknologi, PT",SILVER Partner,Services Specialist - Gold,Jl. Abdul Muis No. 62Kel. Petojo Selatan Kec. Gambir,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10160",,
,,Storage Specialist - Gold,62-21-3800902,,
,,Services Delivery Specialist - Gold,bintoro.yuwono@berca.co.id,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,Kompleks Riau Business Centre (RBC)Jl. Riau Blok F/28,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Pekanbaru, Riau 28192",,
,,Storage Specialist - Gold,+62-81807017075,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Bercanet,SILVER Partner,Services Specialist - Gold,Jalan Tomang Raya 40 Tomang,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10150",,
,,Storage Specialist - Gold,+62-21-568-1760,,
,,Services Delivery Specialist - Gold,bennyk@berca.co.id,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Computel,SILVER Partner,Services Specialist - Gold,M2M Lt. 3 No. 10AJl. Mangga Dua Raya Mangga Dua,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10730",,
,,Storage Specialist - Gold,+62-21-6128588-9,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Indonesia,SILVER Partner,Services Specialist - Gold,Menara BRI Lt.9 Suite 902Jl.Asia Afrika 57-59,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Bandung, West Java 40262",,
,,Storage Specialist - Gold,+62-22-4211071-73,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
Berca Hardayaperkasa,SILVER Partner,Services Specialist - Gold,Jl Imam BonjolGedung Dana Graha 2nd floor suite 206-8,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Batam, Riau 29432",,
,,Storage Specialist - Gold,+62-778-427912,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,BRI Towers Lt.9 Suite 902Jl . Asia Afrika 57-59,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Bandung, West Java 40111",,
,,Storage Specialist - Gold,+62-22-4211071,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Informatika Teknologi, PT",SILVER Partner,Services Specialist - Gold,Jl. Abdul Muis No. 62Kel. Petojo Selatan Kec. Gambir,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Jakarta, Spec Reg Jakarta 10160",,
,,Storage Specialist - Gold,62-21-3800902,,
,,Services Delivery Specialist - Gold,bintoro.yuwono@berca.co.id,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Berca Hardayaperkasa, PT",SILVER Partner,Services Specialist - Gold,Kompleks Riau Business Centre (RBC)Jl. Riau Blok F/28,+62-778-427912,customer_care@berca.co.id/bintoro.yuwono@berca.co.
,,Converged Infrastructure Specialist - Platinum,"Pekanbaru, Riau 28192",,
,,Storage Specialist - Gold,+62-81807017075,,
,,Services Delivery Specialist - Gold,customer_care@berca.co.id/bintoro.yuwono@berca.co.,,
,,Hyper-converged Specialist,Visit Website,,
,,Big Data Platform Specialist - Silver,,,
,,Sever Specialist - Gold,,,
,,Networking Specialist - Silver,,,
"Metrocom Jaddi Technology, PT",SILVER Partner,Services Specialist - Silver,Jl. Dr.SupomoNo.290 Tebet,+62-021-83700160,indra@metrocomjaddi.com
,,Storage Specialist - Gold,"Jakarta, Spec Reg Jakarta 12870",,
,,Sever Specialist - Silver,+62-021-83700160,,
,,,indra@metrocomjaddi.com,,
PT. Mandiri Citra Informasi Teknologi,SILVER Partner,Storage Specialist - Silver,Jl Jembatan III Barat AA RT/RW 022/008 Kel Penjaringan Kec Penjaringan,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta Utara, 14450",,
,,Networking Specialist - Gold,622166691789,,
,,,benedict @matrainfotek.com,,
"Metrocom Jaddi Technology, PT",SILVER Partner,Services Specialist - Silver,Jl. Dr.SupomoNo.290 Tebet,+62-021-83700160,indra@metrocomjaddi.com
,,Storage Specialist - Gold,"Jakarta, Spec Reg Jakarta 12870",,
,,Sever Specialist - Silver,+62-021-83700160,,
,,,indra@metrocomjaddi.com,,
PT. Mandiri Citra Informasi Teknologi,SILVER Partner,Storage Specialist - Silver,Jl Jembatan III Barat AA RT/RW 022/008 Kel Penjaringan Kec Penjaringan,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta Utara, 14450",,
,,Networking Specialist - Gold,622166691789,,
,,,benedict @matrainfotek.com,,
"Metrocom Jaddi Technology, PT",SILVER Partner,Services Specialist - Silver,Jl. Dr.SupomoNo.290 Tebet,+62-021-83700160,indra@metrocomjaddi.com
,,Storage Specialist - Gold,"Jakarta, Spec Reg Jakarta 12870",,
,,Sever Specialist - Silver,+62-021-83700160,,
,,,indra@metrocomjaddi.com,,
PT. Mandiri Citra Informasi Teknologi,SILVER Partner,Storage Specialist - Silver,Jl Jembatan III Barat AA RT/RW 022/008 Kel Penjaringan Kec Penjaringan,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta Utara, 14450",,
,,Networking Specialist - Gold,622166691789,,
,,,benedict @matrainfotek.com,,
"Metrocom Jaddi Technology, PT",SILVER Partner,Services Specialist - Silver,Jl. Dr.SupomoNo.290 Tebet,+62-021-83700160,indra@metrocomjaddi.com
,,Storage Specialist - Gold,"Jakarta, Spec Reg Jakarta 12870",,
,,Sever Specialist - Silver,+62-021-83700160,,
,,,indra@metrocomjaddi.com,,
PT. Mandiri Citra Informasi Teknologi,SILVER Partner,Storage Specialist - Silver,Jl Jembatan III Barat AA RT/RW 022/008 Kel Penjaringan Kec Penjaringan,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta Utara, 14450",,
,,Networking Specialist - Gold,622166691789,,
,,,benedict @matrainfotek.com,,
"Access Lintas Solusi, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara No 14Gedung Berca Indonesia Lantai 4 Ruang 403,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,fendrianto_hie@yahoo.co.id,,
Karlin Mastrindo,SILVER Partner,Storage Specialist - Silver,Berca Building 3rd Floor R 30314 Jl. Palmerah Utara,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62 21 5324990,,
,,,djaja.wiguna@karlin-mastrindo.com,,
"Access Micro Sistem, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara Gedung CentralmasNo 14 Pacific Lantai 1 Suite 101 Kel Palmerah Kec Palmerah,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,ella@myaccess.co.id,,
"Access Lintas Solusi, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara No 14Gedung Berca Indonesia Lantai 4 Ruang 403,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,fendrianto_hie@yahoo.co.id,,
Karlin Mastrindo,SILVER Partner,Storage Specialist - Silver,Berca Building 3rd Floor R 30314 Jl. Palmerah Utara,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62 21 5324990,,
,,,djaja.wiguna@karlin-mastrindo.com,,
"Access Micro Sistem, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara Gedung CentralmasNo 14 Pacific Lantai 1 Suite 101 Kel Palmerah Kec Palmerah,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,ella@myaccess.co.id,,
"Access Lintas Solusi, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara No 14Gedung Berca Indonesia Lantai 4 Ruang 403,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,fendrianto_hie@yahoo.co.id,,
Karlin Mastrindo,SILVER Partner,Storage Specialist - Silver,Berca Building 3rd Floor R 30314 Jl. Palmerah Utara,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62 21 5324990,,
,,,djaja.wiguna@karlin-mastrindo.com,,
"Access Micro Sistem, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara Gedung CentralmasNo 14 Pacific Lantai 1 Suite 101 Kel Palmerah Kec Palmerah,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,ella@myaccess.co.id,,
"Access Lintas Solusi, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara No 14Gedung Berca Indonesia Lantai 4 Ruang 403,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,fendrianto_hie@yahoo.co.id,,
Karlin Mastrindo,SILVER Partner,Storage Specialist - Silver,Berca Building 3rd Floor R 30314 Jl. Palmerah Utara,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62 21 5324990,,
,,,djaja.wiguna@karlin-mastrindo.com,,
"Access Micro Sistem, PT",SILVER Partner,Storage Specialist - Silver,Jl Palmerah Utara Gedung CentralmasNo 14 Pacific Lantai 1 Suite 101 Kel Palmerah Kec Palmerah,+62-021-83700160,indra@metrocomjaddi.com
,,Sever Specialist - Silver,"Jakarta, Spec Reg Jakarta 11480",,
,,,+62-21-5349380,,
,,,ella@myaccess.co.id,,
Sidola,BUSINESS Partner,Services Specialist - Silver,alan HR Rasuna Said KuninganRasuna Office Park III Unit UO-03 Rasuna Epicentrum,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 12960",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Gold,zsahesty@sidola.com,,
,,,Visit Website,,
Sidola,BUSINESS Partner,Services Specialist - Silver,alan HR Rasuna Said KuninganRasuna Office Park III Unit UO-03 Rasuna Epicentrum,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 12960",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Gold,zsahesty@sidola.com,,
,,,Visit Website,,
Sidola,BUSINESS Partner,Services Specialist - Silver,alan HR Rasuna Said KuninganRasuna Office Park III Unit UO-03 Rasuna Epicentrum,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 12960",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Gold,zsahesty@sidola.com,,
,,,Visit Website,,
Sidola,BUSINESS Partner,Services Specialist - Silver,alan HR Rasuna Said KuninganRasuna Office Park III Unit UO-03 Rasuna Epicentrum,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 12960",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Gold,zsahesty@sidola.com,,
,,,Visit Website,,
"Comindo Unggul Lestari, PT",BUSINESS Partner,Services Specialist - Silver,Jl. Danau JempangBlok B2 no 17,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 10210",,
,,Services Delivery Specialist - Silver,+62-21-5738525,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
Sidola Computer Centre,BUSINESS Partner,Services Specialist - Silver,Jln. Purnawarman No.46,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Bandung, West Java 40116",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
"Comindo Unggul Lestari, PT",BUSINESS Partner,Services Specialist - Silver,Jl. Danau JempangBlok B2 no 17,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 10210",,
,,Services Delivery Specialist - Silver,+62-21-5738525,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
Sidola Computer Centre,BUSINESS Partner,Services Specialist - Silver,Jln. Purnawarman No.46,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Bandung, West Java 40116",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
Sidola Computer Centre,BUSINESS Partner,Services Specialist - Silver,Jln. Purnawarman No.46,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Bandung, West Java 40116",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
"Comindo Unggul Lestari, PT",BUSINESS Partner,Services Specialist - Silver,Jl. Danau JempangBlok B2 no 17,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 10210",,
,,Services Delivery Specialist - Silver,+62-21-5738525,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
"Comindo Unggul Lestari, PT",BUSINESS Partner,Services Specialist - Silver,Jl. Danau JempangBlok B2 no 17,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 10210",,
,,Services Delivery Specialist - Silver,+62-21-5738525,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
Sidola Computer Centre,BUSINESS Partner,Services Specialist - Silver,Jln. Purnawarman No.46,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Bandung, West Java 40116",,
,,Services Delivery Specialist - Silver,+62 22 4230230,,
,,Networking Specialist - Silver,zsahesty@sidola.com,,
,,,Visit Website,,
"Permata Anugrah Abadi, PT",BUSINESS Partner,Services Specialist - Silver,Jl.SupomoGraha Metrocom,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Gold,"Jakarta, Spec Reg Jakarta 12810",,
,,Sever Specialist - Silver,0618440283,,
,,,indra@metrocom.co.id,,
"Permata Anugrah Abadi, PT",BUSINESS Partner,Services Specialist - Silver,Jl.SupomoGraha Metrocom,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Gold,"Jakarta, Spec Reg Jakarta 12810",,
,,Sever Specialist - Silver,0618440283,,
,,,indra@metrocom.co.id,,
Fortius Solusi Informatika,BUSINESS Partner,Services Specialist - Silver,Jl.Jend.SudirmanWisma Nugra Santana Lt.2,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 10220",,
,,Sever Specialist - Gold,+62-21-57901111,,
,,,eddy_anthony/edo@mastersystem.co.id,,
,,,Visit Website,,
Mitra Sistim Komputindo,BUSINESS Partner,Services Specialist - Silver,Jl.Jend.Sudirman Kav. 7-8Wisma Nugra Santana Lt. 6,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Gold,"Jakarta, Spec Reg Jakarta 10220",,
,,Sever Specialist - Silver,+62-21-57901111,,
,,,amen@mastersystem.co.id,,
,,,Visit Website,,
Fortius Solusi Informatika,BUSINESS Partner,Services Specialist - Silver,Jl.Jend.SudirmanWisma Nugra Santana Lt.2,+62 22 4230230,zsahesty@sidola.com
,,Storage Specialist - Silver,"Jakarta, Spec Reg Jakarta 10220",,
,,Sever Specialist - Gold,+62-21-57901111,,
,,,eddy_anthony/edo@mastersystem.co.id,,
,,,Visit Website,,
